row_num,chain,project,symbol,rewardTokens,pool,stablecoin,ilRisk,exposure,poolMeta,underlyingTokens
6692,Ethereum,sushiswap,USDC-NAAL,,44e4addd-2790-4881-ba96-c6071b7006a9,FALSE,yes,multi,,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, 0xc133529e57681b2999708f9458be5634e293995e"
6693,Avalanche,o3-swap,USDC,0xee9801669c6138e84bd50deb500827b776777d28,6519a4b3-1208-4b74-bd11-29df82189045,TRUE,no,single,,"0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e, 0x27ab099efb251d5e9377b747c01140045c8f8fcf"
6694,Ethereum,sushiswap,OXY-WETH,,312c109a-9818-4ac1-bc0e-63a4f4fc3735,FALSE,yes,multi,,"0x965697b4ef02f0de01384d0d4f9f782b1670c163, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
6695,Polygon,uniswap-v3,WMATIC-ROGUE,None,c520163e-100c-4cd7-af69-b787d0b9a849,FALSE,yes,multi,1%,"0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270, 0x835df131c80cf4b27cefde256498e363cf8a4c27"
6696,Ethereum,uniswap-v3,UNI-WETH,None,e6922191-75b3-4b30-8258-1a8e09bbe739,FALSE,yes,multi,1%,"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
6697,Ethereum,uniswap-v3,WETH-ADS,None,79912ba0-e4f2-4d25-ac9f-fea317ec0090,FALSE,yes,multi,0.30%,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, 0xcfcecfe2bd2fed07a9145222e8a7ad9cf1ccd22a"
6698,Avalanche,trader-joe-dex,AUX-USDC,,c0bbacff-9382-4adc-bd61-7a83fc4064ad,FALSE,yes,multi,,"0x68327a91e79f87f501bc8522fc333fb7a72393cb, 0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e"
6699,Moonbeam,acryptos,WETH,None,fcc9873a-0f4e-4ec1-942e-29adf20916d8,FALSE,no,single,Moonwell,None
6700,Ethereum,sushiswap,MEED-WETH,,bdeedd08-4c62-4877-99f2-b13873a449f0,FALSE,yes,multi,,"0x8503a7b00b4b52692cc6c14e5b96f142e30547b7, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
6701,BSC,pancakeswap,FUSE-WBNB,,dbc9c343-ffa6-4e73-8d93-737287954f1b,FALSE,yes,multi,,"0x5857c96DaE9cF8511B08Cb07f85753C472D36Ea3, 0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c"
6702,Solana,francium,STSOL-USDT,None,155643d5-8f04-4359-8a13-47b957844691,FALSE,yes,multi,Leveraged Yield Farming on Orca,None
6703,Avalanche,trader-joe-dex,WAVAX-DOMI,,b3232d5e-5c42-444c-b9a4-3020826507df,FALSE,yes,multi,,"0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7, 0xfc6da929c031162841370af240dec19099861d3b"
6704,Avalanche,pangolin,HUSKY-WAVAX,,9e676661-c2b0-4698-bf6b-4f88d71d0f63,FALSE,yes,multi,,"0x65378b697853568da9ff8eab60c13e1ee9f4a654, 0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7"
6705,Ethereum,uniswap-v3,WETH-TSUKA,None,cff76f14-fd61-45c3-b142-db9fb8eb293b,FALSE,yes,multi,1%,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, 0xc5fb36dd2fb59d3b98deff88425a3f425ee469ed"
6706,Ethereum,uniswap-v3,LSS-USDC,None,4615a6e5-5754-4031-874b-89997a4327d5,FALSE,yes,multi,1%,"0x3b9be07d622accaed78f479bc0edabfd6397e320, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"
6707,Arbitrum,sushiswap,AGS-WETH,,8f17dba4-846c-468c-8754-22c18039cf31,FALSE,yes,multi,,"0x1c7f32699ff9163f928089c0a4d6ee5ad5885c6f, 0x82af49447d8a07e3bd95bd0d56f35241523fbab1"
6708,Polygon,quickswap-dex,USDC-GOGO,None,855ef46c-cf4f-40ea-80a3-c07bf4d9e768,FALSE,yes,multi,,"0x2791bca1f2de4661ed88a30c99a7a9449aa84174, 0xdd2af2e723547088d3846841fbdcc6a8093313d6"
6709,BSC,green-planet,AVAX,0xb3cb6d2f8f2fde203a022201c81a96c167607f15,e20213cf-bf0f-4934-bc5b-99ca23ecd762,FALSE,no,single,,0x1ce0c2827e2ef14d5c4f29a091d735a204794041
6710,Ethereum,yearn-finance,CRVDUSD,None,44a4f6b9-f212-4727-ba32-f271c756a27a,TRUE,no,single,,None
6711,Polygon,uniswap-v3,WMATIC-UNLOCK,None,1e7180ed-a13a-4494-b386-fc11bc857b78,FALSE,yes,multi,0.30%,"0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270, 0x930a7dc10ae084fbbddc6537d7df7d4c65a40944"
6712,Fantom,comb-financial,SCREAM-FTM,0xaE45a827625116d6C0C40B5D7359EcF68F8e9AFD,6bf4654e-4e83-4cc1-bfaa-64ef6da16ec8,FALSE,yes,multi,,"0xe0654C8e6fd4D733349ac7E09f6f23DA256bF475, 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83"
6713,Polygon,uniswap-v3,USDC-LDO,None,bb63f0a6-90e7-440d-9d9d-93c0e7da334f,FALSE,yes,multi,0.30%,"0x2791bca1f2de4661ed88a30c99a7a9449aa84174, 0xc3c7d422809852031b44ab29eec9f1eff2a58756"
6714,Optimism,pickle,USDC-LYRA,None,740811b3-0f91-4296-9879-4a29534c2880,FALSE,yes,multi,,None
6715,Fantom,beefy,MAI-FTM,None,0996d4a4-4a9d-414a-abbd-fcb5ce3d315b,FALSE,yes,multi,Spiritswap,None
6716,Aurora,beefy,BIFI,None,f1b75cb9-8f75-4285-9410-d2b9a21ec74a,FALSE,no,single,,None
6717,Ethereum,convex-finance,DUSD-3CRV,"0xd533a949740bb3306d119cc777fa900ba034cd52, 0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b",2e2ffc84-bccb-4408-bd95-4559770be654,TRUE,no,multi,,"0x5BC25f649fc4e26069dDF4cF4010F9f706c23831, 0x6c3F90f043a72FA612cbac8115EE7e52BDe6E490"
6718,Ethereum,convex-finance,ETH-SDT,"0xd533a949740bb3306d119cc777fa900ba034cd52, 0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b",005a2e22-2f13-41f2-8593-19b1219c5f25,FALSE,yes,multi,,"0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2, 0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F"
6719,BSC,mdex,ADA-USDT,0x9c65ab58d8d978db963e63f2bfb7121627e3a739,824e8741-783e-459a-b49c-f89b873165b9,FALSE,yes,multi,,"0x3ee2200efb3400fabb9aacf31297cbdd1d435d47, 0x55d398326f99059ff775485246999027b3197955"
6720,Polygon,uniswap-v3,USDC-GLORY,None,f01747a6-7175-4a91-bdaa-3ddbe4f25d5a,FALSE,yes,multi,"1%, stablePool=false","0x2791bca1f2de4661ed88a30c99a7a9449aa84174, 0xe5894032cd37fc64bad4656314bf74e66775e17e"
6721,Optimism,zipswap,WETH-OP,None,4c2a1d98-02fd-43de-b046-f30a6c356880,FALSE,yes,multi,,None
6722,Polygon,beefy,WBTC-USDC-ETH,None,9ead24f4-0bb0-458e-8dae-fa7f56a58101,FALSE,yes,multi,Balancer,None
6723,Ethereum,bancor-v3,OCEAN,None,e35c3654-bc80-44b5-967e-3c5534fd2770,FALSE,no,single,,0x967da4048cD07aB37855c090aAF366e4ce1b9F48
6724,Ethereum,uniswap-v3,CELR-WETH,None,fdd2e685-6cf8-4cc9-bd2e-b8b04cbf5a6b,FALSE,yes,multi,1%,"0x4f9254c83eb525f9fcf346490bbb3ed28a81c667, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
6725,Fantom,spookyswap,WFTM-ALPACA,0x841fad6eae12c286d1fd18d1d525dffa75c7effe,d5e91692-d16c-4110-b700-0b6046ce53ce,FALSE,yes,multi,,"0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83, 0xaD996A45fd2373ed0B10Efa4A8eCB9de445A4302"
6726,Polygon,uniswap-v3,USDC-THALES,None,ddab298e-61b0-4232-a2f1-3cde18ce6909,FALSE,yes,multi,0.30%,"0x2791bca1f2de4661ed88a30c99a7a9449aa84174, 0x692c44990e4f408ba0917f5c78a83160c1557237"
6727,Fuse,beefy,FUSD-BNB,None,6ff5e2e0-1941-4205-bcde-ccd266bf062f,FALSE,yes,multi,Voltage,None
6728,Moonbeam,beefy,USDC-USDT-DAI-BUSD,None,4d686770-97db-44c9-89a0-a3660c19457b,TRUE,no,multi,Beamswap,None
6729,Polygon,pickle,DAI-USDC-USDT,None,51020ad5-f9e6-4af0-bac0-de7dce3259f1,TRUE,no,multi,,None
6730,Polygon,sushiswap,USDC-BCT,0x0b3F868E0BE5597D5DB7fEB59E1CADBb0fdDa50a,12396796-a41b-4da4-9de1-12a7fc771fba,FALSE,yes,multi,,"0x2791bca1f2de4661ed88a30c99a7a9449aa84174, 0x2f800db0fdb5223b3c3f354886d907a671414a7f"
6731,BSC,mdex,XRP-USDT,0x9c65ab58d8d978db963e63f2bfb7121627e3a739,36b1d6b4-8c81-44f4-b7fe-e8ba3cecdbbd,FALSE,yes,multi,,"0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe, 0x55d398326f99059ff775485246999027b3197955"
6732,Osmosis,osmosis-dex,LUNC-USTC,None,f96b0383-6c62-4985-ad04-b52c0310598e,FALSE,yes,multi,14day,None
6733,Arbitrum,beefy,WSTETH-ETH,None,cd897de3-63b6-4a3a-9894-0026a81dd27b,FALSE,no,multi,Balancer,None
6734,Solana,raydium,MCRT-USDC,None,e48c78b1-3f32-4206-9c49-4717404d78ea,FALSE,yes,multi,,None
6735,Ethereum,uniswap-v3,IMGNAI-WETH,None,1844b8d2-a7c7-49f1-86e3-bb3972b856de,FALSE,yes,multi,0.30%,"0xa735a3af76cc30791c61c10d585833829d36cbe0, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
6736,Fantom,yearn-finance,CRV,None,a4e2d725-445c-46bd-bf92-d26e4b4b9487,FALSE,no,single,,None
6737,Polygon,sushiswap,WMATIC-MHUNT,,84f62392-8b27-4622-8cbe-d15be915420e,FALSE,yes,multi,,"0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270, 0x61f95bd637e3034133335c1baa0148e518d438ad"
6738,Ethereum,euler,SDL,0xd9fcd98c322942075a5c3860693e9f4f03aae07b,1c4fb555-ba6b-4557-ad31-7cf7c313222d,FALSE,no,single,,0xf1dc500fde233a4055e25e5bbf516372bc4f6871
6739,Polygon,tetu-earn,WMATIC,0x255707B70BF90aa112006E1b07B9AeA6De021424,3c9ceb03-5c15-4d11-9e57-267743898e89,FALSE,no,single,,None
6740,Polygon,qidao,KNC,None,744c95cb-30fe-42fb-8d51-415a52910eb6,FALSE,no,single,,None
6741,Polygon,quickswap-dex,TOTEM-WETH,None,7f5a117c-9f7f-4d9e-991d-5e9138da4c8a,FALSE,yes,multi,,"0x1adcef5c780d8895ac77e6ee9239b4b3ecb76da2, 0x7ceb23fd6bc0add59e62ac25578270cff1b9f619"
6742,Arbitrum,3xcalibur,RDPX-WETH,0xd2568acCD10A4C98e87c44E9920360031ad89fCB,3575e919-7378-492e-bc78-120fc5147ffd,FALSE,yes,multi,,"0x32eb7902d4134bf98a28b963d26de779af92a212, 0x82af49447d8a07e3bd95bd0d56f35241523fbab1"
6743,Ethereum,harvest-finance,CRV-ETH,None,bf19a7cf-fb15-44fe-a72e-fa5aa7b4e782,FALSE,yes,multi,,None
6744,Ethereum,sushiswap,UNQT-WETH,,5a377a7d-53eb-4f3b-be16-02d661c0e5b4,FALSE,yes,multi,,"0xa80f2c8f61c56546001f5fc2eb8d6e4e72c45d4c, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
6745,Ethereum,uniswap-v3,USDC-PSP,None,254fa87e-4cdf-4295-ab88-dcbf59f2cdb2,FALSE,yes,multi,1%,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, 0xcafe001067cdef266afb7eb5a286dcfd277f3de5"
6746,Fuse,beefy,BIFI,None,f2364ebd-c4fa-4dbd-9b7a-74121d5f8928,FALSE,no,single,Beefy,None
6747,Polygon,quickswap-dex,WETH-DOG,None,a53c0237-ae8b-4422-b31b-5eeb444ce68d,FALSE,yes,multi,,"0x7ceb23fd6bc0add59e62ac25578270cff1b9f619, 0xeee3371b89fc43ea970e908536fcddd975135d8a"
6748,Tezos,plenty,USDT-CTEZ,KT1JVjgXPMMSaa6FkzeJcgb8q9cUaLmwaJUX,019e3670-4b86-43d7-85d0-3dc5dc36e1ad,FALSE,yes,multi,,None
6749,Arbitrum,uniswap-v3,PLS-WETH,None,50824c60-d129-4c6d-9e88-40c7a8cb4ce5,FALSE,yes,multi,1%,"0x51318b7d00db7acc4026c88c3952b66278b6a67f, 0x82af49447d8a07e3bd95bd0d56f35241523fbab1"
6750,Ethereum,beefy,ETH,None,fdb43456-742c-4144-a076-44b4bcce7711,FALSE,no,single,Stargate,None
6751,Osmosis,osmosis-dex,LUNC-USTC,None,92fc94d2-0d74-4750-9929-7525615b255a,FALSE,yes,multi,1day,None
6752,Osmosis,osmosis-dex,LUNC-USTC,None,fbea50a3-0dda-4c8d-a5f7-100bcf34a542,FALSE,yes,multi,7day,None
6753,Ethereum,sushiswap,LLTH-WETH,,ceeabee1-df23-4d67-be25-10c7859fe637,FALSE,yes,multi,,"0x8ab893e33b2cfff425ff9c67b958036c938a2649, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
6754,Solana,francium,WHETH-STSOL,None,5f2fd5b4-0f7f-4291-b022-993fa6f05281,FALSE,yes,multi,Leveraged Yield Farming on Raydium,None
6755,Avalanche,trader-joe-dex,MIND--WAVAX,,9f293279-2565-4222-88d9-85be368a2811,FALSE,yes,multi,,"0x92876c3a3e2b0788c841587a14989392a555bffe, 0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7"
6756,Polygon,uniswap-v3,WMATIC-ANKR,None,3c481a46-fe44-4917-a130-a4972f8cb8d3,FALSE,yes,multi,0.30%,"0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270, 0x101a023270368c0d50bffb62780f4afd4ea79c35"
6757,Polygon,uniswap-v3,WMATIC-BONEZ,None,becac658-454f-43cd-9629-f2846d056fac,FALSE,yes,multi,"0.3%, stablePool=false","0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270, 0xcf79651fbae99559127764a5ab808747fa3391ce"
6758,Polygon,beefy,JEUR-PAR,None,9a452153-a314-48c3-99fd-017aba4e01b0,TRUE,yes,multi,Jarvis,None
6759,Fantom,beefy,DAI-FTM,None,55a05019-b155-420a-bb1b-a964257d7a8d,FALSE,yes,multi,Spookyswap,None
6760,Ethereum,uniswap-v3,WBTC-XYO,None,28c5f4b3-eb1b-47be-ae2e-dd5fd8013126,FALSE,yes,multi,0.30%,"0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, 0x55296f69f40ea6d20e478533c15a6b08b654e758"
6761,Fantom,beefy,CRV-FTM,None,1717895d-249e-423c-992f-82fbf97b4c32,FALSE,yes,multi,Wigoswap,None
6762,Hedera,saucerswap,JAM-HBAR,"0.0.731861, 0.0.1062664",b844c117-bdde-47e1-ab72-a01059a8c671,FALSE,yes,multi,,"0.0.127877, 0.0.1456986"
6763,NEAR,burrow,DAI,token.burrow.near,8920bb82-1516-49d3-afa7-7e0fcb9217f9,TRUE,no,single,,6b175474e89094c44da98b954eedeac495271d0f.factory.bridge.near
6764,Ethereum,beefy,CRV-ETH,None,eb83f0e1-3c91-46cc-b04e-25b15535bfcc,FALSE,yes,multi,Convex,None
6765,BSC,autofarm,IBBTCB,None,3edd933a-3a63-4539-b046-a7c83e67823f,FALSE,no,single,Alpaca,0x08FC9Ba2cAc74742177e0afC3dC8Aed6961c24e7
6766,Polygon,atlendis,USDC,None,c9ea831e-2739-4ad6-b26a-34059f50df03,TRUE,no,single,Auros 2Mo,None
6767,Polygon,quickswap-dex,USDT-SSGTX,None,7e716eaf-6e0b-4425-9319-ac0dbe0707cd,FALSE,yes,multi,,"0xc2132d05d31c914a87c6611c10748aeb04b58e8f, 0xd0cfd20e8bbdb7621b705a4fd61de2e80c2cd02f"
6768,Arbitrum,curve,ETH-ETHMAXY,,b4d5c3fb-5fe1-4369-9fef-daf1b7362ca5,FALSE,no,multi,,"0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE, 0x1A9263e73FF417fe1e73E8182df92a7a3463bF9f"
6769,Optimism,velodrome,XOPENX-OPENX,0x3c8B650257cFb5f272f799F5e2b4e65093a11a05,89deb490-9c98-404d-9806-a86a32738ae7,FALSE,yes,multi,,"0x2513486f18eee1498d7b6281f668b955181dd0d9, 0xc3864f98f2a61a7caeb95b039d031b4e2f55e0e9"
6770,Ethereum,uniswap-v3,WETH-TRU,None,14f3d73c-4c77-44ac-829e-6e97d8f3710c,FALSE,yes,multi,0.30%,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, 0xf65b5c5104c4fafd4b709d9d60a185eae063276c"
6771,Ethereum,meme-dollar,PINA-MEME,0x02814F435dD04e254Be7ae69F61FCa19881a780D,68209593-12b9-4e32-b38a-b562aeb17c07,FALSE,yes,multi,Exit lockup: 3days,None
6772,Carbon,demex,BNEO-USDC,swth,442c74a8-446c-4204-9f43-1eec3b6cd6a0,FALSE,yes,multi,,"bneo.1.14.e2e5f6, usdc.1.2.343151"
6773,Avalanche,pangolin,TRYB-WAVAX,,5cebccb4-d723-42c2-bbcf-b714a05eae35,FALSE,yes,multi,,"0x564a341df6c126f90cf3ecb92120fd7190acb401, 0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7"
6774,Fantom,beethoven-x,USDC-ETH,0xf24bcf4d1e507740041c9cfd2dddb29585adce1e,0df5e01a-8057-4042-8f6c-e7f9f2c7609e,FALSE,yes,multi,,None
6775,Ethereum,sushiswap,CVXCRV-WETH,,b85841af-204a-404f-b2da-a8e270637672,FALSE,yes,multi,,"0x62b9c7356a2dc64a1969e19c23e4f579f9810aa7, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
6776,Osmosis,osmosis-dex,NETA-OSMO,None,ca48cb12-0cb2-4853-a150-56624349f6d1,FALSE,yes,multi,7day,None
6777,Osmosis,osmosis-dex,NETA-OSMO,None,59c3495e-7ba5-44b0-aaa7-be451758b917,FALSE,yes,multi,1day,None
6778,Solana,raydium,MER-USDC,None,f96cb350-9f51-443f-93ed-5849a5f42c09,FALSE,yes,multi,,None
6779,Polygon,beefy,MAI-USDC,None,6e1b4636-9990-48d3-ab26-2cca1eb7cfa7,TRUE,no,multi,Kyber,None
6780,Fantom,reaper-farm,FTM-SCREAM,None,fbd4eb10-6f76-4ae2-80d8-ba06f646afb7,FALSE,yes,multi,,"0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83, 0xe0654C8e6fd4D733349ac7E09f6f23DA256bF475"
6781,Ethereum,uniswap-v3,ONEUNI-ICHI,None,61da5e44-e73b-43da-9d06-de79339e85d7,FALSE,yes,multi,"1%, stablePool=false","0x8290d7a64f25e6b5002d98367e8367c1b532b534, 0x903bef1736cddf2a537176cf3c64579c3867a881"
6782,Polygon,meshswap,USDC-OMOOI,0x82362Ec182Db3Cf7829014Bc61E9BE8a2E82868a,262694fe-3404-4110-a11d-ed966330516a,FALSE,yes,multi,,"0x2791bca1f2de4661ed88a30c99a7a9449aa84174, 0x746351ab4b9d4f802b7b770f33184d0a6b17363d"
6783,Solana,francium,BASIS,None,e6178a11-53e8-4ce1-b300-1cd8d75431cb,FALSE,no,single,Lending Pool,None
6784,Polygon,balancer,AGA-USDC-AGAR,None,db1ff47c-f8fc-47d7-b6f5-44e366382be2,FALSE,yes,multi,,"0x033d942a6b495c4071083f4cde1f17e986fe856c, 0x2791bca1f2de4661ed88a30c99a7a9449aa84174, 0xf84bd51eab957c2e7b7d646a3427c5a50848281d"
6785,BSC,beefy,BANANA-BUSD,None,deb1da1e-04e4-4579-9201-77df15b6383c,FALSE,yes,multi,Apeswap,None
6786,Ethereum,bancor-v3,MKR,None,f89b2297-65b5-44bc-9407-fa50b43a9a8b,FALSE,no,single,,0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2
6787,Solana,solend,PAI,,7babf0d3-5e37-4022-9d12-e11ec562272c,TRUE,no,single,Stable Pool,Ea5SjE2Y6yvCeW5dYTn7PYMuW5ikXkvbGdcmSnXeaLjS
6788,Ethereum,uniswap-v3,API3-WETH,None,c0b4852a-8777-46d1-b03b-3751350ee027,FALSE,yes,multi,0.30%,"0x0b38210ea11411557c13457d4da7dc6ea731b88a, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
6789,Arbitrum,uniswap-v3,L2DAO-USDS,None,7ad634fb-f8d7-439a-996b-ee2e05a9f55e,FALSE,yes,multi,0.30%,"0x2cab3abfc1670d1a452df502e216a66883cdf079, 0xd74f5255d557944cf7dd0e45ff521520002d5748"
6790,Avalanche,trader-joe-dex,DCAU-WAVAX,,103b30f6-67b9-487f-9486-e15cd872f2fb,FALSE,yes,multi,,"0x100cc3a819dd3e8573fd2e46d1e66ee866068f30, 0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7"
6791,Optimism,beefy,SONNE-USDC,None,85cefd40-4b26-4128-ae05-f452054ece0c,FALSE,yes,multi,Velodrome,None
6792,Ethereum,nftx,MOONCAT-WETH,0x98968f0747e0a261532cacc0be296375f5c08398,24be9fbf-e778-4757-bf67-fa828591a862,FALSE,yes,multi,,"0x98968f0747e0a261532cacc0be296375f5c08398, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
6793,Polygon,sushiswap,SUSHI-WMATIC,,3f4526b3-45ce-4015-a2e0-046916cce28c,FALSE,yes,multi,,"0x0b3f868e0be5597d5db7feb59e1cadbb0fdda50a, 0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270"
6794,Ethereum,sushiswap,WETH-ONX,,f85e02f8-b45c-4ef5-ad89-076e5e1eafa0,FALSE,yes,multi,,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, 0xe0ad1806fd3e7edf6ff52fdb822432e847411033"
6795,Arbitrum,sushiswap,MAINNET.AI-WETH,,9647a1a2-5514-4829-be77-4a9d0fb27194,FALSE,yes,multi,,"0x6264cff278786b0948b3849325eb43b6511e32a5, 0x82af49447d8a07e3bd95bd0d56f35241523fbab1"
6796,BSC,beefy,USDT-BNB,None,95426a71-0b63-4e51-9fdb-9ab2ae95b114,FALSE,yes,multi,Biswap,None
6797,Osmosis,osmosis-dex,LUNC-OSMO,None,e4fcb882-df76-4229-8fe1-61e5653fe32d,FALSE,yes,multi,1day,None
6798,Osmosis,osmosis-dex,LUNC-OSMO,None,9c36f2c3-0f83-4342-a74b-a42be8ac6f6a,FALSE,yes,multi,7day,None
6799,Ethereum,nftx,REMIO,0xa35bd2246978dfbb1980dff8ff0f5834335dfdbc,5df4d0bf-a9f4-48be-82cf-4d5ee117ee57,FALSE,no,single,,0xa35bd2246978dfbb1980dff8ff0f5834335dfdbc
6800,Ethereum,nftx,WARRIOR-WETH,0xe218a21d03dea706d114d9c4490950375f3b7c05,031e96f6-a098-448d-89fa-a5e3e6ca2324,FALSE,yes,multi,,"0xe218a21d03dea706d114d9c4490950375f3b7c05, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
6801,Polygon,quickswap-dex,SCA-WETH,None,ae1bd9e5-b8e1-4f42-83b4-7af931c2a343,FALSE,yes,multi,,"0x11a819beb0aa3327e39f52f90d65cc9bca499f33, 0x7ceb23fd6bc0add59e62ac25578270cff1b9f619"
6802,Fantom,tarot,ETH,None,db4d8120-4bb0-4922-883f-b59443ac7ba3,FALSE,no,single,Spooky V2 BTC/ETH,"0x321162Cd933E2Be498Cd2267a90534A804051b11, 0x74b23882a30290451A17c44f4F05243b6b58C76d"
6803,Fantom,reaper-farm,FTM-MIM,None,a7c5662e-ce2c-4c89-9147-e388b7b571e1,FALSE,yes,multi,,"0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83, 0x82f0b8b456c1a451378467398982d4834b6829c1"
6804,Optimism,uniswap-v3,WETH-USDT,None,b454c283-5bed-4080-99f6-9aa866c24807,FALSE,yes,multi,0.30%,"0x4200000000000000000000000000000000000006, 0x94b008aa00579c1307b0ef2c499ad98a8ce58e58"
6805,Polygon,quickswap-dex,WMATIC-LIQ,None,f44afbae-cef2-4c6e-9f21-35b1d1dee474,FALSE,yes,multi,,"0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270, 0x4036f3d9c45a20f44f0b8b85dd6ca33005ff9654"
6806,BSC,alpaca-finance,BNB-BTCB,None,2a85e908-73d9-4865-ba7f-2f423f85c8a8,FALSE,yes,multi,Biswap,None
6807,Polygon,quickswap-dex,WMATIC-DM,None,9bee52f1-75ed-4c03-aee9-742169fd68cb,FALSE,yes,multi,,"0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270, 0xed42605d2f2abd7dff808662a322a87804ef3a00"
6808,Ethereum,uniswap-v3,NII-USDC,None,7723b146-bfd5-40c7-84a4-10fb64b2f0d7,FALSE,yes,multi,1%,"0x7c8155909cd385f120a56ef90728dd50f9ccbe52, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"
6809,Polygon,allbridge,USDT,None,c797dd66-e885-4530-9270-7338f870765f,TRUE,no,single,,None
6810,Polygon,beefy,LINK-ETH,None,7b3b1763-8ec3-44e6-9785-2b20638ce0d3,FALSE,yes,multi,Sushi,None
6811,Optimism,velodrome,FRAX-USDC,0x3c8B650257cFb5f272f799F5e2b4e65093a11a05,66a6fe34-250f-4766-93fd-a3eb0e709e59,TRUE,no,multi,,"0x2e3d870790dc77a83dd1d18184acc7439a53f475, 0x7f5c764cbc14f9669b88837ca1490cca17c31607"
6812,Polygon,quickswap-dex,WMATIC-WOLF,None,57d60b1b-dec9-4950-a0bb-34950312c023,FALSE,yes,multi,,"0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270, 0x8f18dc399594b451eda8c5da02d0563c0b2d0f16"
6813,Ethereum,uniswap-v3,MXC-WETH,None,00e2fb74-3eac-45f1-8723-74e2c3e10d44,FALSE,yes,multi,1%,"0x5ca381bbfb58f0092df149bd3d243b08b9a8386e, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
6814,Ethereum,sushiswap,GMT-WETH,,d5cd760c-54dd-46bd-9a39-3c1cda188a16,FALSE,yes,multi,,"0x7ddc52c4de30e94be3a6a0a2b259b2850f421989, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
6815,Polygon,quickswap-dex,GLM-WETH,None,e4ef60f3-3822-494f-965b-8ff54247aefe,FALSE,yes,multi,,"0x0b220b82f3ea3b7f6d9a1d8ab58930c064a2b5bf, 0x7ceb23fd6bc0add59e62ac25578270cff1b9f619"
6816,Avalanche,kyberswap,KNC-AAVE.E,"0x39fc9e94caeacb435842fadedecb783589f50f5f, 0x0000000000000000000000000000000000000000",f8481ed8-0597-46c7-bf87-af725eb3c738,FALSE,yes,multi,1%,"0x39fc9e94caeacb435842fadedecb783589f50f5f, 0x63a72806098bd3d9520cc43356dd78afe5d386d9"
6817,Fantom,angle,AGEUR-CUSDLP,None,af1bcfd6-ed99-4da3-89d7-8b17e4c496c2,TRUE,yes,multi,,None
